,ell,TT,TE,EE,BB,KK
13303,13303,4.3175263e-21,-5.4084667e-23,4.5046871999999997e-23,4.1398614e-23,1.5920404000000001e-22
13304,13304,4.3115507e-21,-5.4071622e-23,4.503108e-23,4.1387338e-23,1.5918381999999998e-22
13305,13305,4.3055604e-21,-5.405866e-23,4.5015275999999997e-23,4.1376070000000005e-23,1.5916361e-22
13306,13306,4.299612e-21,-5.4045744e-23,4.4999487e-23,4.1364799999999996e-23,1.591434e-22
13307,13307,4.2937613e-21,-5.403284e-23,4.498375e-23,4.1353528e-23,1.5912321e-22
13308,13308,4.288062e-21,-5.401991e-23,4.4968084999999997e-23,4.1342253e-23,1.5910302000000002e-22
13309,13309,4.282567e-21,-5.4006914e-23,4.4952528e-23,4.1330963e-23,1.5908283e-22
13310,13310,4.2773274e-21,-5.399382e-23,4.4937103e-23,4.1319663e-23,1.5906263999999998e-22
13311,13311,4.272389e-21,-5.398059e-23,4.492184e-23,4.1308346e-23,1.5904246e-22
13312,13312,4.2677963e-21,-5.3967192e-23,4.4906762e-23,4.1297010000000003e-23,1.5902228e-22
13313,13313,4.2635889999999995e-21,-5.39536e-23,4.489189e-23,4.1285652e-23,1.5900209999999998e-22
13314,13314,4.2598020000000006e-21,-5.3939776e-23,4.4877244e-23,4.1274272e-23,1.5898192e-22
13315,13315,4.2564654e-21,-5.3925704e-23,4.4862843e-23,4.126286e-23,1.5896176e-22
13316,13316,4.2536036999999996e-21,-5.3911358e-23,4.4848697999999997e-23,4.1251426000000003e-23,1.589416e-22
13317,13317,4.2512363000000005e-21,-5.389672e-23,4.4834822999999997e-23,4.123996e-23,1.5892145e-22
13318,13318,4.2493773e-21,-5.3881774e-23,4.482123e-23,4.1228465e-23,1.5890128e-22
13319,13319,4.2480329999999996e-21,-5.3866512e-23,4.4807917999999997e-23,4.1216936e-23,1.5888113e-22
13320,13320,4.2472057e-21,-5.3850927e-23,4.4794893e-23,4.120538e-23,1.5886098e-22
13321,13321,4.2468903999999995e-21,-5.383501e-23,4.4782154e-23,4.119379e-23,1.5884084e-22
13322,13322,4.2470765000000006e-21,-5.381877e-23,4.4769695e-23,4.1182172e-23,1.588207e-22
13323,13323,4.247747e-21,-5.380221e-23,4.4757506999999995e-23,4.1170524999999994e-23,1.5880056999999999e-22
13324,13324,4.2488800000000005e-21,-5.378533399999999e-23,4.4745582e-23,4.115885e-23,1.5878043e-22
13325,13325,4.250448e-21,-5.376816e-23,4.4733904000000003e-23,4.1147149999999997e-23,1.587603e-22
13326,13326,4.2524175e-21,-5.3750705e-23,4.472246e-23,4.1135432e-23,1.5874016999999999e-22
13327,13327,4.2547517e-21,-5.373299e-23,4.4711224e-23,4.1123688e-23,1.5872005000000001e-22
13328,13328,4.257408e-21,-5.3715036e-23,4.4700177999999996e-23,4.1111929999999995e-23,1.5869994e-22
13329,13329,4.260341999999999e-21,-5.3696873e-23,4.4689299999999996e-23,4.1100154999999995e-23,1.5867983000000002e-22
13330,13330,4.2635033e-21,-5.367853e-23,4.4678562999999997e-23,4.108837e-23,1.5865971999999998e-22
13331,13331,4.266842e-21,-5.3660035e-23,4.466794e-23,4.1076576000000004e-23,1.5863962e-22
13332,13332,4.2703032e-21,-5.3641425e-23,4.4657402999999994e-23,4.1064777000000004e-23,1.586195e-22
13333,13333,4.2738324e-21,-5.3622735e-23,4.4646918e-23,4.105298e-23,1.5859941e-22
13334,13334,4.277374e-21,-5.360400000000001e-23,4.463646e-23,4.1041188000000004e-23,1.5857932e-22
13335,13335,4.2808717e-21,-5.3585258e-23,4.4626e-23,4.1029400000000004e-23,1.5855923999999998e-22
13336,13336,4.2842699999999996e-21,-5.356654399999999e-23,4.4615501999999995e-23,4.1017623000000004e-23,1.5853914e-22
13337,13337,4.287515e-21,-5.35479e-23,4.4604940000000003e-23,4.1005861999999995e-23,1.5851906000000001e-22
13338,13338,4.2905537e-21,-5.3529355e-23,4.4594287e-23,4.099412e-23,1.5849898999999999e-22
13339,13339,4.293337e-21,-5.3510946e-23,4.4583507e-23,4.09824e-23,1.5847891e-22
13340,13340,4.2958166e-21,-5.349271e-23,4.4572585e-23,4.0970703e-23,1.5845884e-22
13341,13341,4.29795e-21,-5.347467600000001e-23,4.4561486e-23,4.0959035e-23,1.5843877999999998e-22
13342,13342,4.299698e-21,-5.345687e-23,4.4550197e-23,4.0947398e-23,1.5841871e-22
13343,13343,4.3010249999999994e-21,-5.3439322e-23,4.4538692000000004e-23,4.0935793e-23,1.5839866e-22
13344,13344,4.3019015000000005e-21,-5.3422055e-23,4.4526955e-23,4.0924222e-23,1.583786e-22
13345,13345,4.302303e-21,-5.3405086e-23,4.451497e-23,4.091269e-23,1.5835855000000001e-22
13346,13346,4.30221e-21,-5.3388433e-23,4.4502728e-23,4.0901196e-23,1.583385e-22
13347,13347,4.30161e-21,-5.337211e-23,4.449022e-23,4.0889736000000004e-23,1.5831845999999998e-22
13348,13348,4.3004954999999995e-21,-5.335612e-23,4.4477439999999996e-23,4.0878317999999996e-23,1.5829842e-22
13349,13349,4.2988657000000004e-21,-5.3340474e-23,4.4464383999999996e-23,4.0866940000000003e-23,1.5827837999999998e-22
13350,13350,4.2967248000000004e-21,-5.3325167e-23,4.4451049999999995e-23,4.0855597e-23,1.5825834999999998e-22
13351,13351,4.2940839999999995e-21,-5.33102e-23,4.443745e-23,4.0844293e-23,1.5823833e-22
13352,13352,4.2909604999999996e-21,-5.329556e-23,4.442359e-23,4.0833028e-23,1.582183e-22
13353,13353,4.2873761999999995e-21,-5.328123699999999e-23,4.4409472999999995e-23,4.0821796999999997e-23,1.5819827e-22
13354,13354,4.2833593999999994e-21,-5.3267214e-23,4.4395123e-23,4.0810598e-23,1.5817826e-22
13355,13355,4.278943e-21,-5.3253475e-23,4.4380548e-23,4.079943e-23,1.5815825000000001e-22
13356,13356,4.2741646e-21,-5.3239996e-23,4.4365768e-23,4.0788289999999997e-23,1.5813824e-22
13357,13357,4.269066399999999e-21,-5.322675e-23,4.4350810000000003e-23,4.0777177e-23,1.5811824e-22
13358,13358,4.263694e-21,-5.3213704e-23,4.433569e-23,4.0766085e-23,1.5809823999999998e-22
13359,13359,4.2580965e-21,-5.3200836e-23,4.4320443e-23,4.075501e-23,1.5807824e-22
13360,13360,4.252325e-21,-5.3188107e-23,4.4305087e-23,4.0743953e-23,1.5805825e-22
13361,13361,4.2464343e-21,-5.317547799999999e-23,4.4289655e-23,4.0732907000000004e-23,1.5803826e-22
13362,13362,4.2404786e-21,-5.3162922e-23,4.4274175e-23,4.0721867e-23,1.5801828e-22
13363,13363,4.2345145e-21,-5.315039399999999e-23,4.4258677e-23,4.0710834e-23,1.579983e-22
13364,13364,4.2285975e-21,-5.313786e-23,4.424319e-23,4.0699797999999996e-23,1.5797831e-22
13365,13365,4.2227830000000004e-21,-5.3125282e-23,4.4227746000000005e-23,4.068876e-23,1.5795833999999998e-22
13366,13366,4.2171258e-21,-5.3112622e-23,4.4212373000000003e-23,4.0677715e-23,1.5793837e-22
13367,13367,4.2116777e-21,-5.3099844e-23,4.4197099999999996e-23,4.0666658e-23,1.579184e-22
13368,13368,4.2064899999999994e-21,-5.3086913e-23,4.4181957e-23,4.065559e-23,1.5789844e-22
13369,13369,4.201608e-21,-5.30738e-23,4.416697e-23,4.06445e-23,1.5787849e-22
13370,13370,4.1970765e-21,-5.306047e-23,4.4152158000000004e-23,4.0633392e-23,1.5785852999999999e-22
13371,13371,4.1929343999999994e-21,-5.3046897e-23,4.413755e-23,4.0622259999999995e-23,1.5783858e-22
13372,13372,4.1892165e-21,-5.3033057e-23,4.4123163e-23,4.0611105e-23,1.5781863e-22
13373,13373,4.1859525e-21,-5.3018926e-23,4.4109015e-23,4.059992e-23,1.5779868999999998e-22
13374,13374,4.1831667000000004e-21,-5.300448600000001e-23,4.4095123e-23,4.0588706e-23,1.5777875000000001e-22
13375,13375,4.1808783e-21,-5.2989724e-23,4.4081495e-23,4.0577465e-23,1.5775881999999998e-22
13376,13376,4.1791006000000005e-21,-5.297463e-23,4.4068144999999995e-23,4.056619e-23,1.5773889e-22
13377,13377,4.177839999999999e-21,-5.2959196e-23,4.4055072e-23,4.0554886e-23,1.5771896e-22
13378,13378,4.1770979999999996e-21,-5.2943424e-23,4.4042287e-23,4.0543548000000004e-23,1.5769903e-22
13379,13379,4.1768694999999995e-21,-5.2927311999999996e-23,4.4029779999999994e-23,4.0532182e-23,1.5767912e-22
13380,13380,4.177143e-21,-5.2910867e-23,4.4017553e-23,4.0520785e-23,1.576592e-22
13381,13381,4.1779019999999996e-21,-5.2894101999999997e-23,4.4005597999999995e-23,4.050936e-23,1.5763929e-22
13382,13382,4.1791237e-21,-5.287703e-23,4.3993906e-23,4.0497904e-23,1.5761938e-22
13383,13383,4.180779699999999e-21,-5.2859668e-23,4.3982459999999997e-23,4.0486427e-23,1.5759947999999998e-22
13384,13384,4.182837e-21,-5.2842039999999997e-23,4.3971247e-23,4.0474925e-23,1.5757957000000001e-22
13385,13385,4.1852575e-21,-5.2824172e-23,4.3960245e-23,4.0463403e-23,1.5755966999999999e-22
13386,13386,4.1879992999999995e-21,-5.280609e-23,4.3949438e-23,4.0451864e-23,1.5753979e-22
13387,13387,4.1910155e-21,-5.2787825999999996e-23,4.3938797e-23,4.0440314e-23,1.575199e-22
13388,13388,4.1942579999999995e-21,-5.2769417e-23,4.3928302e-23,4.042875e-23,1.5750000999999998e-22
13389,13389,4.197674e-21,-5.2750893999999996e-23,4.3917925e-23,4.041718e-23,1.5748013e-22
13390,13390,4.20121e-21,-5.2732297999999996e-23,4.3907634e-23,4.0405606000000004e-23,1.5746024999999999e-22
13391,13391,4.2048103e-21,-5.2713663e-23,4.3897403e-23,4.0394031999999995e-23,1.5744037999999998e-22
13392,13392,4.208419e-21,-5.2695031999999995e-23,4.3887200000000004e-23,4.0382465e-23,1.5742051e-22
13393,13393,4.211979e-21,-5.2676443e-23,4.3877000000000003e-23,4.0370904999999996e-23,1.5740064999999999e-22
13394,13394,4.215436e-21,-5.2657934e-23,4.3866768e-23,4.0359355e-23,1.5738077999999998e-22
13395,13395,4.2187343e-21,-5.2639546e-23,4.3856477e-23,4.0347821999999996e-23,1.5736092e-22
13396,13396,4.221821e-21,-5.262131e-23,4.3846096999999996e-23,4.033631e-23,1.5734107e-22
13397,13397,4.224647e-21,-5.2603265e-23,4.38356e-23,4.032482e-23,1.5732120999999998e-22
13398,13398,4.2271635000000006e-21,-5.2585445999999995e-23,4.3824959999999996e-23,4.0313356999999997e-23,1.5730136999999998e-22
13399,13399,4.2293284e-21,-5.2567880000000004e-23,4.3814154e-23,4.0301918e-23,1.5728152e-22
13400,13400,4.2311012e-21,-5.2550595999999997e-23,4.3803155999999997e-23,4.0290513999999994e-23,1.5726168999999998e-22
13401,13401,4.2324472999999996e-21,-5.253362e-23,4.3791949999999997e-23,4.0279145e-23,1.5724186e-22
13402,13402,4.233337e-21,-5.2516969999999995e-23,4.3780516999999994e-23,4.026781e-23,1.5722203e-22
13403,13403,4.2337454e-21,-5.2500666999999995e-23,4.3768839999999993e-23,4.0256513e-23,1.5720219999999997e-22
13404,13404,4.2336530000000004e-21,-5.2484717999999995e-23,4.3756907999999995e-23,4.0245254999999996e-23,1.5718236000000002e-22
13405,13405,4.2330477e-21,-5.246914e-23,4.3744713000000004e-23,4.0234035e-23,1.5716255e-22
13406,13406,4.231922e-21,-5.2453929999999995e-23,4.3732247e-23,4.0222855999999996e-23,1.5714272999999999e-22
13407,13407,4.230274999999999e-21,-5.243909e-23,4.371951e-23,4.0211715999999994e-23,1.5712293e-22
13408,13408,4.228111e-21,-5.2424624e-23,4.3706497e-23,4.0200614e-23,1.5710311e-22
13409,13409,4.2254427e-21,-5.241051e-23,4.369322e-23,4.0189552999999997e-23,1.570833e-22
13410,13410,4.222286e-21,-5.2396746999999995e-23,4.3679678e-23,4.0178527e-23,1.570635e-22
13411,13411,4.218664e-21,-5.238331e-23,4.3665882999999996e-23,4.016754e-23,1.5704370999999999e-22
13412,13412,4.2146056e-21,-5.237018e-23,4.3651853000000005e-23,4.0156583e-23,1.5702391000000002e-22
13413,13413,4.210143999999999e-21,-5.2357334e-23,4.3637597e-23,4.0145658e-23,1.5700412e-22
13414,13414,4.2053165e-21,-5.2344747e-23,4.3623136e-23,4.013476e-23,1.5698434e-22
13415,13415,4.2001669999999994e-21,-5.2332379999999995e-23,4.3608492e-23,4.0123887e-23,1.5696455e-22
13416,13416,4.1947409999999994e-21,-5.2320204e-23,4.3593688e-23,4.0113038e-23,1.5694477999999999e-22
13417,13417,4.1890886e-21,-5.2308182000000004e-23,4.3578748e-23,4.0102206e-23,1.56925e-22
13418,13418,4.1832617e-21,-5.2296274999999997e-23,4.3563697999999997e-23,4.009139e-23,1.5690524e-22
13419,13419,4.177315e-21,-5.2284443999999996e-23,4.354857e-23,4.0080579999999995e-23,1.5688546e-22
13420,13420,4.1713037e-21,-5.227265e-23,4.353339e-23,4.0069784e-23,1.568657e-22
13421,13421,4.1652850000000005e-21,-5.2260850000000003e-23,4.3518182e-23,4.0058987e-23,1.5684594e-22
13422,13422,4.1593156e-21,-5.2248999999999995e-23,4.3502986e-23,4.0048194e-23,1.5682619e-22
13423,13423,4.1534520000000004e-21,-5.2237062e-23,4.3487824e-23,4.0037394e-23,1.5680642999999999e-22
13424,13424,4.147748e-21,-5.2224999999999996e-23,4.3472731999999997e-23,4.0026583e-23,1.5678669999999998e-22
13425,13425,4.142258e-21,-5.2212765e-23,4.3457734000000004e-23,4.0015760000000004e-23,1.5676695e-22
13426,13426,4.137032e-21,-5.220033e-23,4.344286e-23,4.0004925999999997e-23,1.5674719999999998e-22
13427,13427,4.132118e-21,-5.2187657e-23,4.3428136000000003e-23,3.9994069999999996e-23,1.5672746e-22
13428,13428,4.1275605000000006e-21,-5.2174716e-23,4.341359e-23,3.9983194e-23,1.5670772999999999e-22
13429,13429,4.1233985000000004e-21,-5.2161477e-23,4.3399232e-23,3.9972293e-23,1.5668801e-22
13430,13430,4.1196677e-21,-5.2147914e-23,4.3385097999999996e-23,3.9961368e-23,1.5666828e-22
13431,13431,4.1163988e-21,-5.2134012e-23,4.3371196e-23,3.9950409999999996e-23,1.5664855999999999e-22
13432,13432,4.1136157e-21,-5.2119746e-23,4.3357547e-23,3.9939423000000003e-23,1.5662882999999998e-22
13433,13433,4.111339e-21,-5.210511e-23,4.3344158e-23,3.9928408000000004e-23,1.5660912999999998e-22
13434,13434,4.1095806999999995e-21,-5.2090089999999996e-23,4.3331044e-23,3.9917358000000005e-23,1.5658942e-22
13435,13435,4.108349e-21,-5.2074685e-23,4.3318207e-23,3.9906273e-23,1.5656972e-22
13436,13436,4.1076449999999994e-21,-5.2058899999999996e-23,4.3305647e-23,3.9895157e-23,1.5655001000000002e-22
13437,13437,4.107463e-21,-5.204273e-23,4.3293372e-23,3.988401e-23,1.5653032e-22
13438,13438,4.1077923e-21,-5.2026196e-23,4.3281375e-23,3.987283e-23,1.5651060999999999e-22
13439,13439,4.108616e-21,-5.2009306999999996e-23,4.3269650000000003e-23,3.9861624e-23,1.5649092000000001e-22
13440,13440,4.109911e-21,-5.1992084e-23,4.3258185e-23,3.9850387e-23,1.5647124e-22
13441,13441,4.1116491999999995e-21,-5.1974546000000004e-23,4.324697e-23,3.9839125e-23,1.5645154999999998e-22
13442,13442,4.1137964e-21,-5.1956727e-23,4.3235984e-23,3.982784e-23,1.5643187e-22
13443,13443,4.1163144e-21,-5.193865e-23,4.3225214999999997e-23,3.9816532e-23,1.5641220000000001e-22
13444,13444,4.1191606e-21,-5.1920357e-23,4.321464e-23,3.9805204e-23,1.5639252e-22
13445,13445,4.122288e-21,-5.190188e-23,4.320424e-23,3.9793866e-23,1.5637285999999998e-22
13446,13446,4.125647e-21,-5.1883254999999997e-23,4.3193979999999995e-23,3.9782514e-23,1.563532e-22
13447,13447,4.1291845e-21,-5.1864523e-23,4.3183845e-23,3.977116e-23,1.5633352999999999e-22
13448,13448,4.1328460000000004e-21,-5.1845733e-23,4.31738e-23,3.9759795999999996e-23,1.5631388e-22
13449,13449,4.1365755e-21,-5.1826925e-23,4.3163819999999994e-23,3.9748434e-23,1.5629421e-22
13450,13450,4.140314999999999e-21,-5.180814e-23,4.3153873e-23,3.9737078e-23,1.5627458e-22
13451,13451,4.1440082e-21,-5.1789429999999994e-23,4.314393e-23,3.972573e-23,1.5625493e-22
13452,13452,4.147598e-21,-5.1770827e-23,4.3133960000000003e-23,3.9714395e-23,1.5623529e-22
13453,13453,4.1510284e-21,-5.1752384e-23,4.3123935e-23,3.9703074e-23,1.5621564e-22
13454,13454,4.154246e-21,-5.1734134e-23,4.311383e-23,3.9691777999999997e-23,1.5619600999999998e-22
13455,13455,4.1571986e-21,-5.1716116999999996e-23,4.3103607e-23,3.9680502e-23,1.5617638e-22
13456,13456,4.1598389999999995e-21,-5.169837e-23,4.3093249999999996e-23,3.9669249999999994e-23,1.5615675e-22
13457,13457,4.1621226e-21,-5.1680930000000005e-23,4.3082732e-23,3.9658034e-23,1.5613712999999999e-22
13458,13458,4.1640082e-21,-5.1663823e-23,4.3072025e-23,3.9646845e-23,1.5611751e-22
13459,13459,4.1654599999999995e-21,-5.1647076000000003e-23,4.3061114e-23,3.9635694e-23,1.560979e-22
13460,13460,4.1664476e-21,-5.1630707e-23,4.3049977e-23,3.9624578e-23,1.5607828000000001e-22
13461,13461,4.166945e-21,-5.1614739999999996e-23,4.30386e-23,3.9613503e-23,1.5605868e-22
13462,13462,4.166933e-21,-5.1599183e-23,4.3026973999999996e-23,3.9602466999999997e-23,1.5603907e-22
13463,13463,4.166397e-21,-5.158405e-23,4.3015084999999993e-23,3.9591471999999996e-23,1.5601948e-22
13464,13464,4.1653303e-21,-5.1569340000000004e-23,4.3002928e-23,3.9580516e-23,1.5599986999999999e-22
13465,13465,4.1637307e-21,-5.1555052e-23,4.29905e-23,3.9569604999999996e-23,1.5598028e-22
13466,13466,4.1616030000000006e-21,-5.1541179999999997e-23,4.2977802e-23,3.955873e-23,1.5596069e-22
13467,13467,4.158958e-21,-5.1527719999999996e-23,4.2964832999999996e-23,3.95479e-23,1.5594111e-22
13468,13468,4.155813e-21,-5.1514647e-23,4.2951604e-23,3.9537103000000003e-23,1.5592153e-22
13469,13469,4.1521906e-21,-5.1501939999999996e-23,4.2938121999999994e-23,3.9526347e-23,1.5590194e-22
13470,13470,4.148119e-21,-5.1489583e-23,4.29244e-23,3.9515623e-23,1.5588236e-22
13471,13471,4.1436325e-21,-5.147754e-23,4.2910453e-23,3.950493e-23,1.558628e-22
13472,13472,4.138769e-21,-5.1465782999999997e-23,4.28963e-23,3.949427e-23,1.5584322999999999e-22
13473,13473,4.1335713e-21,-5.1454275e-23,4.2881962e-23,3.9483629999999995e-23,1.5582367e-22
13474,13474,4.1280868e-21,-5.144297e-23,4.286746e-23,3.947302e-23,1.558041e-22
13475,13475,4.1223656000000006e-21,-5.1431837999999995e-23,4.285282e-23,3.9462425999999994e-23,1.5578455e-22
13476,13476,4.1164599999999994e-21,-5.142083e-23,4.2838062999999994e-23,3.9451848e-23,1.5576500000000001e-22
13477,13477,4.1104266999999995e-21,-5.14099e-23,4.2823224e-23,3.9441279999999995e-23,1.5574546e-22
13478,13478,4.1043213e-21,-5.1399003e-23,4.2808329999999995e-23,3.9430722999999996e-23,1.557259e-22
13479,13479,4.098202e-21,-5.138809e-23,4.2793404e-23,3.9420165e-23,1.5570635999999998e-22
13480,13480,4.0921270000000004e-21,-5.1377118e-23,4.2778485999999997e-23,3.9409608e-23,1.5568682e-22
13481,13481,4.086153e-21,-5.136604e-23,4.2763598e-23,3.9399047e-23,1.556673e-22
13482,13482,4.0803373999999996e-21,-5.1354806e-23,4.2748772999999996e-23,3.9388474999999995e-23,1.5564776999999998e-22
13483,13483,4.0747334e-21,-5.134338e-23,4.2734035e-23,3.9377893e-23,1.5562824999999998e-22
13484,13484,4.0693937e-21,-5.133172e-23,4.2719419999999997e-23,3.9367293999999996e-23,1.5560872e-22
13485,13485,4.0643670000000006e-21,-5.1319781999999997e-23,4.2704947e-23,3.9356678e-23,1.5558921e-22
13486,13486,4.0596997e-21,-5.1307535e-23,4.2690646e-23,3.9346037e-23,1.5556968e-22
13487,13487,4.055432e-21,-5.1294944000000003e-23,4.2676535999999996e-23,3.9335371999999997e-23,1.5555017e-22
13488,13488,4.0516012999999995e-21,-5.1281985999999996e-23,4.2662639999999994e-23,3.9324674999999995e-23,1.5553066999999999e-22
13489,13489,4.0482386e-21,-5.1268629999999996e-23,4.2648974999999996e-23,3.931395e-23,1.5551116e-22
13490,13490,4.0453707e-21,-5.1254865e-23,4.2635559999999997e-23,3.93032e-23,1.5549166e-22
13491,13491,4.043018e-21,-5.1240668e-23,4.26224e-23,3.929241e-23,1.5547218e-22
13492,13492,4.0411945000000006e-21,-5.1226037e-23,4.260951e-23,3.9281589999999997e-23,1.5545268e-22
13493,13493,4.039909e-21,-5.1210962999999995e-23,4.2596898e-23,3.9270732e-23,1.554332e-22
13494,13494,4.0391632e-21,-5.1195449999999997e-23,4.2584564000000003e-23,3.9259842e-23,1.5541371e-22
13495,13495,4.038953e-21,-5.11795e-23,4.257251e-23,3.9248917e-23,1.5539422999999998e-22
13496,13496,4.0392685000000004e-21,-5.116313e-23,4.2560736e-23,3.923796e-23,1.5537474e-22
13497,13497,4.0400927e-21,-5.1146347999999997e-23,4.2549228e-23,3.9226969999999996e-23,1.5535526999999998e-22
13498,13498,4.0414028e-21,-5.112918e-23,4.2537987e-23,3.9215950000000004e-23,1.553358e-22
13499,13499,4.043171e-21,-5.1111653e-23,4.2526992000000004e-23,3.9204902999999997e-23,1.5531634e-22
13500,13500,4.0453645000000005e-21,-5.1093796e-23,4.2516234e-23,3.9193831999999996e-23,1.5529687e-22
13501,13501,4.0479433000000004e-21,-5.107564e-23,4.250569e-23,3.9182736999999995e-23,1.5527741999999999e-22
13502,13502,4.050865999999999e-21,-5.1057224e-23,4.2495348e-23,3.9171623999999996e-23,1.5525796e-22
13503,13503,4.054083999999999e-21,-5.1038593e-23,4.2485175e-23,3.9160493999999997e-23,1.5523851999999999e-22
13504,13504,4.0575484999999995e-21,-5.1019786e-23,4.2475151999999996e-23,3.914935e-23,1.5521906000000002e-22
13505,13505,4.061205e-21,-5.1000846000000004e-23,4.2465257e-23,3.91382e-23,1.5519962000000001e-22
13506,13506,4.064998e-21,-5.098183e-23,4.2455452e-23,3.9127045e-23,1.5518017e-22
13507,13507,4.0688710000000004e-21,-5.0962776e-23,4.2445719999999994e-23,3.9115888e-23,1.5516075e-22
13508,13508,4.072765e-21,-5.0943742e-23,4.2436023e-23,3.9104737e-23,1.5514132e-22
13509,13509,4.0766217e-21,-5.0924775e-23,4.2426337e-23,3.9093590000000004e-23,1.5512189e-22
13510,13510,4.0803827e-21,-5.0905922e-23,4.241663e-23,3.908246e-23,1.5510246e-22
13511,13511,4.083992e-21,-5.0887232e-23,4.2406873000000005e-23,3.907134e-23,1.5508303e-22
13512,13512,4.0873926e-21,-5.086875e-23,4.2397033999999996e-23,3.9060245e-23,1.5506361e-22
13513,13513,4.0905332e-21,-5.085052e-23,4.238709e-23,3.9049170000000004e-23,1.550442e-22
13514,13514,4.0933629999999996e-21,-5.0832588e-23,4.237701e-23,3.9038122999999997e-23,1.550248e-22
13515,13515,4.0958359999999995e-21,-5.0814990000000003e-23,4.2366777e-23,3.9027108e-23,1.5500538e-22
13516,13516,4.0979099999999995e-21,-5.079776e-23,4.2356358e-23,3.9016124e-23,1.5498598e-22
13517,13517,4.0995474e-21,-5.0780925e-23,4.2345738000000003e-23,3.9005178e-23,1.5496657999999999e-22
13518,13518,4.100715e-21,-5.0764514e-23,4.23349e-23,3.8994266e-23,1.549472e-22
13519,13519,4.1013862999999995e-21,-5.0748548e-23,4.2323819999999995e-23,3.8983396e-23,1.5492779e-22
13520,13520,4.1015404e-21,-5.0733046e-23,4.2312493999999996e-23,3.8972568e-23,1.549084e-22
13521,13521,4.1011606999999995e-21,-5.0718017e-23,4.2300909999999997e-23,3.896178e-23,1.5488902e-22
13522,13522,4.1002393e-21,-5.070347e-23,4.2289058e-23,3.8951037e-23,1.5486964e-22
13523,13523,4.0987724e-21,-5.0689397e-23,4.2276935e-23,3.8940334e-23,1.5485027e-22
